season,Name,Position,Team,Games,Age,Salary,AAV,Goals,Assists,Points,Goals/60,Assists/60,Points/60,Penalty_Diff,CF%,PDO,PSh%,ZSO%Rel,TOI/Gm
20132014,Eric.Nystrom,LR,NSH,79,30,2,2.5,13,6,19,0.78,0.36,1.14,8,46.12,96.25,11.21,-0.63,12.66
20142015,Eric.Nystrom,LR,NSH,60,31,2,2.5,5,4,9,0.48,0.38,0.86,6,43.38,100.93,8.93,-43.89,10.43
20142015,Liam.O'Brien,L,WSH,13,20,NA,NA,1,1,2,0.59,0.59,1.18,0,54.04,107.69,6.25,7.66,7.81
20132014,Shane.O'Brien,D,CGY,45,30,NA,NA,0,3,3,0,0.36,0.36,-7,44.04,98.75,0,7.42,11.06
20142015,Shane.O'Brien,D,FLA,9,31,NA,NA,0,1,1,0,0.52,0.52,0,41.49,93.04,0,9.12,12.86
20132014,Eric.O'Dell,C,WPG,30,23,NA,NA,2,4,6,0.44,0.89,1.33,2,51.05,98.78,12.5,11.47,9.02
20142015,Eric.O'Dell,C,WPG,11,24,NA,NA,0,1,1,0,0.75,0.75,0,56.48,99.75,0,22.05,7.26
20132014,Johnny.Oduya,D,CHI,96,31,3.3,3.375,5,17,22,0.18,0.62,0.8,-11,51.96,99.53,5.26,-12.22,17.16
20142015,Johnny.Oduya,D,CHI,99,32,2.825,3.375,2,13,15,0.06,0.42,0.48,2,50.22,99.91,1.98,-6.88,18.85
20142015,Jordan.Oesterle,D,EDM,6,22,0.743,0.767,0,1,1,0,0.75,0.75,1,49.64,93.1,0,10.35,13.42
20132014,Kyle.Okposo,R,NYI,71,25,3,2.8,19,29,48,1.05,1.6,2.64,4,50.07,100.9,14.29,16.11,15.35
20142015,Kyle.Okposo,R,NYI,67,26,3.5,2.8,13,22,35,0.78,1.32,2.1,10,53.64,98.51,8.39,18.54,14.91
20132014,Jamie.Oleksiak,D,DAL,7,20,0.925,0.894,0,0,0,0,0,0,-1,50.53,93.94,0,-7.11,13.5
20142015,Jamie.Oleksiak,D,DAL,36,21,0.833,0.894,1,7,8,0.14,0.96,1.1,-1,49.18,99.85,3.12,4.27,12.16
20132014,Steve.Oleksy,D,WSH,33,27,0.55,0.542,2,8,10,0.28,1.1,1.38,-7,46.56,103.84,7.41,2.46,13.21
20142015,Steve.Oleksy,D,WSH,1,28,0.55,0.542,0,0,0,0,0,0,0,45,80,0,16.67,12.75
20132014,Rostislav.Olesz,L,N.J,10,27,0.7,0.7,0,1,1,0,0.61,0.61,0,54.35,97.67,0,-1.58,9.89
20132014,Dylan.Olsen,D,FLA,44,22,0.81,0.738,3,8,11,0.3,0.8,1.1,-2,51.11,98.13,5.36,4.88,13.61
20142015,Dylan.Olsen,D,FLA,44,23,0.7,0.775,2,5,7,0.21,0.51,0.72,-1,48.41,98.13,4.88,-3.06,13.27
20132014,Linus.Omark,LR,BUF/EDM,14,26,0.6,0.6,0,0,0,0,0,0,3,47.94,90.78,0,-18.28,10.36
20132014,Ryan.O'Reilly,C,COL,87,22,NA,NA,20,20,40,0.93,0.93,1.86,10,48,100.39,14.18,-2.13,14.82
20142015,Ryan.O'Reilly,C,COL,82,23,NA,NA,12,25,37,0.62,1.29,1.91,6,46.04,102.08,9.92,-2.85,14.15
20132014,Dmitry.Orlov,D,WSH,54,22,0.74,0.69,3,7,10,0.19,0.44,0.63,5,51.25,99.37,5.88,0.13,17.6
20132014,Brooks.Orpik,D,PIT,77,32,3.75,3.75,3,10,13,0.14,0.46,0.59,-2,46.65,99.67,5.66,-6.43,17.03
20142015,Brooks.Orpik,D,WSH,92,33,6.5,5.5,0,18,18,0,0.65,0.65,-16,49.56,100.43,0,-6.59,18.14
20132014,Colton.Orr,R,TOR,54,31,0.925,0.925,0,0,0,0,0,0,-5,39.06,101.64,0,4.98,5.33
20142015,Colton.Orr,R,TOR,1,32,0.925,0.925,0,0,0,0,0,0,0,0,NA,NA,-44.44,6.08
20132014,T.J..Oshie,LR,STL,84,26,NA,NA,13,27,40,0.67,1.4,2.07,10,54.02,101.31,11.61,-6.1,13.81
20142015,T.J..Oshie,LR,STL,78,27,NA,NA,15,26,41,0.8,1.38,2.18,3,51.92,100.96,11.45,-8.4,14.49
20132014,Steve.Ott,C,BUF/STL,88,31,3.2,2.95,3,14,17,0.15,0.69,0.84,1,44.68,96.51,2.97,-1.24,13.88
20142015,Steve.Ott,C,STL,84,32,2.6,2.6,3,8,11,0.21,0.57,0.78,-10,47.92,97.85,5.77,-9.36,10.02
20132014,Xavier.Ouellet,D,DET,5,20,0.642,0.67,0,0,0,0,0,0,-1,59.18,96.55,0,1.5,12.22
20142015,Xavier.Ouellet,D,DET,21,21,0.718,0.67,2,1,3,0.38,0.19,0.57,0,57.77,103.06,8.7,10.31,14.91
20132014,Alex.Ovechkin,LR,WSH,78,27,9,9.538,21,9,30,1.11,0.47,1.58,3,49.31,96.49,9.38,12.34,14.59
20142015,Alex.Ovechkin,LR,WSH,95,28,10,9.538,25,19,44,1.01,0.77,1.78,7,53.84,99.3,9.43,8.21,15.61
20132014,Magnus.Paajarvi,RL,STL,55,22,1,1.2,6,5,11,0.66,0.55,1.2,5,53.08,95.79,10.17,-0.43,9.97
20142015,Magnus.Paajarvi,RL,STL,10,23,1.4,1.2,0,0,0,0,0,0,-2,53.38,94.22,0,-2.32,9.13
20132014,Max.Pacioretty,L,MTL,90,24,4,4.5,27,12,39,1.31,0.58,1.9,8,51.06,101.8,12.22,14.75,13.7
20142015,Max.Pacioretty,L,MTL,91,25,4,4.5,24,22,46,1.12,1.03,2.15,-2,52.25,103.71,9.2,16.6,14.08
20132014,Jean-Gabriel.Pageau,C,OTT,28,20,0.605,0.613,2,0,2,0.52,0,0.52,1,51.31,95.54,7.41,3.27,8.24
20142015,Jean-Gabriel.Pageau,C,OTT,56,21,0.66,0.613,7,9,16,0.63,0.82,1.45,12,51.95,99.87,7.69,-10.14,11.83
20132014,Daniel.Paille,L,BOS,79,29,1.3,1.3,9,9,18,0.73,0.73,1.46,4,48.23,102.57,13.85,-1.02,9.36
20142015,Daniel.Paille,L,BOS,71,30,1.3,1.3,5,6,11,0.43,0.52,0.95,-2,45.72,97.72,8.33,-3.04,9.74
20142015,Iiro.Pakarinen,RL,EDM,17,23,0.792,0.818,1,0,1,0.36,0,0.36,2,47.79,95.33,3.33,12.87,9.75
20132014,Ondrej.Palat,L,T.B,84,22,0.588,0.575,15,25,40,0.79,1.32,2.12,6,50.6,104.34,11.63,2.8,13.48
20142015,Ondrej.Palat,L,T.B,101,23,2.8,3.333,14,41,55,0.64,1.88,2.52,1,54.73,104.15,9.72,3.98,12.95
20142015,Michael.Paliotta,D,CHI,1,21,0.925,0.925,0,1,1,0,4.06,4.06,0,50,105.71,0,-6.25,14.78
20132014,Kyle.Palmieri,RL,ANA,80,22,1.35,1.467,16,14,30,1.16,1.02,2.18,3,48.14,103.44,12.6,1.56,10.33
20142015,Kyle.Palmieri,RL,ANA,73,23,1.45,1.467,9,12,21,0.61,0.81,1.42,0,51.53,101.17,7.69,0.53,12.14
20132014,Aaron.Palushaj,RL,CAR,2,24,0.6,0.6,0,0,0,0,0,0,0,56.25,85.71,0,-18.21,8.95
20132014,Richard.Panik,RL,T.B,52,22,0.79,0.74,3,5,8,0.31,0.52,0.83,3,47.87,95.98,5.88,-0.16,11.1
20142015,Richard.Panik,RL,TOR,76,23,0.735,0.735,7,6,13,0.54,0.47,1.01,3,47.75,98.5,9.33,2.94,10.18
20132014,Cedric.Paquette,C,T.B,6,20,0.625,0.633,0,3,3,0,2.52,2.52,-1,48.6,90.71,0,8.84,11.9
20142015,Cedric.Paquette,C,T.B,88,21,0.625,0.633,12,5,17,0.74,0.31,1.05,4,48.86,97.76,12,-9.04,11
20132014,Adam.Pardy,D,WPG,60,29,0.6,0.6,0,6,6,0,0.45,0.45,-9,53.7,99.81,0,10.02,13.24
20142015,Adam.Pardy,D,WPG,57,30,0.7,0.7,1,8,9,0.08,0.67,0.76,0,51.36,100.84,3.23,6,12.55
20132014,P.A..Parenteau,R,COL,62,30,NA,NA,10,18,28,0.71,1.27,1.97,-6,49.12,101.13,10.64,0.13,13.73
20142015,P.A..Parenteau,R,MTL,64,31,NA,NA,6,14,20,0.46,1.06,1.52,0,50.78,101.66,6.25,14.49,12.33
20132014,Zach.Parise,L,MIN,80,29,12,7.538,13,25,38,0.67,1.29,1.96,4,55.6,100.04,7.03,18.64,14.52
20142015,Zach.Parise,L,MIN,84,30,11,7.538,19,23,42,0.93,1.12,2.05,3,52.63,101.84,9.9,17.17,14.62
20132014,George.Parros,R,MTL,22,33,0.95,0.938,0,1,1,0,0.62,0.62,-3,26.86,96.54,0,-1.69,4.43
20142015,David.Pastrnak,RL,BOS,46,18,0.925,0.925,7,15,22,0.79,1.7,2.5,4,55.15,103.94,9.21,25.57,11.49
20142015,Greg.Pateryn,D,MTL,24,24,0.55,0.562,0,3,3,0,0.63,0.63,-2,52.16,100.96,0,9.65,11.95
20132014,Joe.Pavelski,RC,S.J,89,29,4,4,23,22,45,1.14,1.09,2.23,7,55.8,101.63,14.94,-3.21,13.61
20142015,Joe.Pavelski,RC,S.J,82,30,6,6,16,18,34,0.82,0.92,1.75,11,56.68,100.44,10.06,4.99,14.24
20132014,Adam.Payerl,RC,PIT,2,22,0.635,0.627,0,0,0,0,0,0,-1,33.33,92.31,0,21.32,9.53
20132014,Tanner.Pearson,LR,L.A,49,21,0.728,0.736,4,11,15,0.46,1.25,1.71,4,56,101.44,5.19,-0.16,10.74
20142015,Tanner.Pearson,LR,L.A,42,22,0.777,0.736,10,4,14,1.31,0.52,1.83,-2,55.92,103.92,17.24,0.16,10.93
20132014,Matt.Pelech,R,S.J,6,26,0.55,0.55,1,0,1,2.45,0,2.45,-1,48.65,111.11,33.33,-23.07,4.07
20132014,Pascal.Pelletier,CL,VAN,3,30,0.55,0.55,0,0,0,0,0,0,0,32.65,100,0,-30.66,8.42
20132014,Anthony.Peluso,R,WPG,53,24,0.55,0.562,1,3,4,0.2,0.6,0.8,-1,45.55,97.15,4.35,3.1,5.7
20142015,Anthony.Peluso,R,WPG,49,25,0.575,0.562,1,1,2,0.21,0.21,0.43,-6,49.66,100.03,4.35,-5.09,5.72
20132014,Dustin.Penner,L,ANA/WSH,67,30,2,2,9,14,23,0.64,1,1.64,0,49.29,105.47,9.18,0.32,12.56
20142015,Stuart.Percy,D,TOR,9,21,0.833,0.863,0,1,1,0,0.47,0.47,1,44.26,95.08,0,-17.86,14.34
20132014,Mathieu.Perreault,CL,ANA,80,25,1.1,1.05,13,20,33,0.88,1.35,2.23,-3,50.94,101.72,13.54,3.37,11.1
20142015,Mathieu.Perreault,CL,WPG,65,26,3,3,11,17,28,0.81,1.25,2.06,-2,56.5,99.15,11.34,-4.21,12.55
20132014,David.Perron,RL,EDM,78,25,3.5,3.812,17,20,37,0.88,1.04,1.92,-10,45.7,100.58,10.3,6.5,14.84
20142015,David.Perron,RL,EDM/PIT,86,26,4.25,3.812,14,18,32,0.7,0.9,1.61,-5,54.59,96.97,9.09,11.35,13.89
20132014,Corey.Perry,R,ANA,94,28,7,8.625,32,31,63,1.42,1.38,2.8,18,52.24,102.64,14.61,0.14,14.38
20142015,Corey.Perry,R,ANA,83,29,9,8.625,30,20,50,1.49,0.99,2.49,1,52.06,101.3,16.04,3.5,14.53
20132014,John.Persson,L,NYI,10,21,0.61,0.627,1,0,1,0.51,0,0.51,1,47.81,92.75,6.25,0.21,11.75
20132014,Alex.Petrovic,D,FLA,7,21,0.815,0.795,0,0,0,0,0,0,-2,44.53,110.02,0,4.68,12.32
20142015,Alex.Petrovic,D,FLA,33,22,0.81,0.795,0,3,3,0,0.37,0.37,-4,48.09,99.51,0,3.54,14.77
20132014,Jeff.Petry,D,EDM,80,25,1.8,1.75,4,8,12,0.18,0.36,0.54,-8,46.77,98.75,5.41,-2.86,16.54
20142015,Jeff.Petry,D,EDM/MTL,90,26,3.075,3.075,7,11,18,0.27,0.42,0.68,-11,48.25,97.62,5.79,-10.29,17.58
20132014,Rich.Peverley,RC,DAL,63,31,3.375,3.25,5,19,24,0.42,1.59,2.01,4,49.53,100.23,5.21,0.64,11.36
20132014,Dion.Phaneuf,D,TOR,80,28,5.5,6.5,5,9,14,0.23,0.42,0.65,-11,40.84,103.1,5,-4.22,16.2
20142015,Dion.Phaneuf,D,TOR,70,29,8,7,1,10,11,0.05,0.54,0.59,-5,45.23,100.62,1.27,-2.12,15.98
20132014,Chris.Phillips,D,OTT,70,35,3.25,3.083,0,7,7,0,0.43,0.43,-9,51.72,97.27,0,-6.73,13.96
20142015,Chris.Phillips,D,OTT,36,36,2.5,2.5,0,2,2,0,0.21,0.21,-1,44.53,101.28,0,1.17,16.07
20132014,Alex.Pietrangelo,D,STL,87,23,5,6.5,5,24,29,0.19,0.91,1.1,-1,54.75,101.5,4.1,-0.59,18.26
20142015,Alex.Pietrangelo,D,STL,87,24,5.5,6.5,5,25,30,0.19,0.93,1.11,1,51.36,99.72,3.29,-1.11,18.64
20132014,Steven.Pinizzotto,R,EDM,6,29,0.65,0.65,0,2,2,0,2.17,2.17,0,41.84,101.43,0,-33.37,9.23
20142015,Steven.Pinizzotto,R,EDM,18,30,0.65,0.65,2,1,3,0.88,0.44,1.31,-4,46.58,99.84,15.38,-17.19,7.62
20132014,Brandon.Pirri,C,CHI/FLA,49,22,0.6,0.618,9,9,18,0.98,0.98,1.97,5,51.71,102.76,14.75,11.93,11.21
20142015,Brandon.Pirri,C,FLA,49,23,0.875,0.925,12,2,14,1.17,0.2,1.37,5,52.26,101.31,11.32,6.74,12.55
20132014,Joe.Piskula,D,NSH,2,29,0.55,0.55,0,0,0,0,0,0,0,64.71,106.25,0,45.96,11.27
20142015,Joe.Piskula,D,NSH,1,30,0.55,0.55,0,0,0,0,0,0,-1,56,80,NA,2.17,16.32
20132014,Tyler.Pitlick,RC,EDM,11,21,0.9,0.888,1,0,1,0.68,0,0.68,0,41.5,96.89,11.11,-29.26,8.08
20142015,Tyler.Pitlick,RC,EDM,17,22,0.725,0.725,2,0,2,0.59,0,0.59,0,49.86,97.45,11.11,-11.29,12.05
20132014,Tomas.Plekanec,C,MTL,98,30,5,5,16,16,32,0.71,0.71,1.42,1,45.25,100.82,8.94,-11.7,13.79
20142015,Tomas.Plekanec,C,MTL,94,31,5,5,15,22,37,0.68,0.99,1.67,-1,49.66,100.8,7.46,-2.09,14.18
20142015,Emile.Poirier,RL,CGY,6,19,0.925,0.925,0,1,1,0,1.23,1.23,1,37.23,105.26,0,-4.3,8.15
20132014,Roman.Polak,D,STL,78,27,3.1,2.75,4,8,12,0.21,0.42,0.63,-12,48.98,98.71,5,-5.75,14.74
20142015,Roman.Polak,D,TOR,56,28,3.1,2.75,4,4,8,0.25,0.25,0.49,-8,45.07,95.98,7.41,-6.88,17.43
20132014,Jason.Pominville,R,MIN,95,30,5.5,5.3,22,23,45,1,1.05,2.05,18,53.81,101.74,12.87,16.28,13.89
20142015,Jason.Pominville,R,MIN,92,31,6,5.6,16,24,40,0.73,1.1,1.83,8,53.31,100.76,8.12,16.48,14.23
20132014,Chris.Porter,L,STL,28,29,0.65,0.675,1,3,4,0.21,0.63,0.83,1,47.26,98.87,2.63,-7.73,10.27
20142015,Chris.Porter,L,STL,27,30,0.7,0.675,1,2,3,0.23,0.47,0.7,-2,53.44,98.53,3.85,-0.47,9.51
20132014,Kevin.Porter,C,BUF,12,27,0.55,0.537,0,1,1,0,0.49,0.49,3,41.33,92.56,0,3.38,10.28
20132014,Paul.Postma,D,WPG,20,24,0.65,0.713,1,1,2,0.21,0.21,0.42,0,47.41,100.43,7.14,6.97,14.4
20142015,Paul.Postma,D,WPG,42,25,0.775,0.713,0,4,4,0,0.44,0.44,-4,54.16,99.45,0,4.98,12.94
20132014,Corey.Potter,D,BOS/EDM,20,29,0.8,0.775,0,3,3,0,0.75,0.75,2,42.82,100.74,0,0.04,11.97
20142015,Corey.Potter,D,CGY,8,30,0.7,0.7,0,0,0,0,0,0,0,53.51,85.13,0,28.59,7.68
20132014,Benoit.Pouliot,L,NYR,105,26,1.3,1.3,12,24,36,0.59,1.18,1.77,-2,54.22,102.19,7.89,9.47,11.6
20142015,Benoit.Pouliot,L,EDM,58,27,4,4,13,11,24,1.07,0.91,1.98,-2,50.53,100.96,16.46,13.73,12.55
20142015,Derrick.Pouliot,D,PIT,34,20,0.925,0.863,1,2,3,0.13,0.25,0.38,0,52.55,97.5,2.78,3.45,13.96
20132014,Darroll.Powe,C,NYR,1,28,1.15,1.067,0,0,0,0,0,0,0,50,50,NA,-41.67,8.05
20142015,Shane.Prince,CL,OTT,2,21,0.9,0.877,0,1,1,0,3.04,3.04,0,62.86,109.09,0,-14.84,9.87
20132014,Nate.Prosser,D,MIN,63,27,0.85,0.825,1,4,5,0.08,0.31,0.38,-3,47.3,102.16,3.12,-9.18,12.41
20142015,Nate.Prosser,D,MIN,64,28,0.7,0.7,2,4,6,0.17,0.35,0.52,-3,46.85,98.47,5.41,-15.05,10.73
20132014,Dalton.Prout,D,CBJ,52,23,0.7,0.667,2,4,6,0.16,0.32,0.48,0,49.81,97.92,4,1.65,14.56
20142015,Dalton.Prout,D,CBJ,63,24,1.05,1.075,0,8,8,0,0.5,0.5,-6,46.72,97.64,0,-3.01,15.28
20132014,Brandon.Prust,C,MTL,65,29,2.5,2.5,6,6,12,0.52,0.52,1.04,-1,42.61,101.09,11.11,-5.16,10.7
20142015,Brandon.Prust,C,MTL,94,30,2.5,2.5,5,15,20,0.29,0.88,1.17,-10,46.94,101.3,5.56,-14.18,10.92
20142015,Matt.Puempel,L,OTT,13,21,0.833,0.863,2,1,3,1.14,0.57,1.7,-2,54.5,110.24,14.29,-1.02,8.12
20132014,Teemu.Pulkkinen,LR,DET,3,21,0.69,0.698,0,0,0,0,0,0,-1,60,100,0,10,5.28
20142015,Teemu.Pulkkinen,LR,DET,31,22,0.79,0.698,4,2,6,0.88,0.44,1.32,-4,56.24,103.53,8.89,10.73,8.78
20132014,Teddy.Purcell,RL,T.B,85,28,4.5,4.5,8,16,24,0.44,0.88,1.32,5,53.04,98.08,6.4,5.02,12.8
20142015,Teddy.Purcell,RL,EDM,82,29,4.5,4.5,6,14,20,0.33,0.77,1.11,-2,49.27,95.35,5.36,11.32,13.23
20132014,Taylor.Pyatt,L,NYR/PIT,56,32,1.65,1.55,3,1,4,0.31,0.1,0.41,-4,42.42,93.72,6.52,-9.38,10.44
20132014,Tom.Pyatt,C,T.B,28,26,0.6,0.6,3,4,7,0.63,0.84,1.46,2,48.5,97.93,11.11,-6.53,10.25
20132014,Mark.Pysyk,D,BUF,44,21,0.9,0.87,0,3,3,0,0.28,0.28,-4,45.92,98.41,0,-3.9,14.87
20142015,Mark.Pysyk,D,BUF,7,22,0.81,0.87,2,1,3,1.09,0.55,1.64,-1,35.14,108.95,66.67,-4.12,15.68
20132014,Kyle.Quincey,D,DET,87,28,4,3.775,4,8,12,0.16,0.32,0.48,-26,49.84,99.67,3.74,-1.77,17.18
20142015,Kyle.Quincey,D,DET,80,29,4.25,4.25,3,13,16,0.14,0.6,0.73,-10,52.97,101.34,3.49,-2.54,16.33
20132014,Jonathan.Racine,D,FLA,1,20,0.665,0.674,0,0,0,0,0,0,-1,35.48,92.31,NA,47.73,14.35
20132014,Michael.Raffl,L,PHI,75,24,0.792,0.792,9,12,21,0.66,0.88,1.54,2,52.38,99.5,9.28,4.77,10.91
20142015,Michael.Raffl,L,PHI,67,25,1,1.1,14,6,20,0.99,0.42,1.42,-3,55.33,98.52,11.97,7.76,12.65
20132014,Rickard.Rakell,C,ANA,22,20,0.925,0.894,0,4,4,0,1.03,1.03,-1,53.92,93.46,0,-3.35,10.61
20142015,Rickard.Rakell,C,ANA,87,21,0.925,0.894,8,15,23,0.5,0.93,1.43,-3,53.26,99.87,7.27,3.56,11.09
20142015,John.Ramage,D,CGY,1,23,0.69,0.69,0,0,0,0,0,0,0,56.52,83.93,0,59.09,18.35
20142015,Brendan.Ranford,L,DAL,1,22,0.59,0.61,0,0,0,0,0,0,0,61.9,100,NA,21.32,9.04
20132014,Paul.Ranger,D,TOR,53,29,1,1,5,7,12,0.39,0.54,0.93,-13,42.25,101.26,9.43,0.08,14.54
20142015,Victor.Rask,C,CAR,80,21,0.65,0.681,8,12,20,0.49,0.73,1.22,5,53.85,97.06,6.35,4.32,12.26
20132014,Ty.Rattie,R,STL,2,20,0.743,0.772,0,0,0,0,0,0,0,48.28,66.67,0,20.45,8.82
20142015,Ty.Rattie,R,STL,11,21,0.743,0.772,0,2,2,0,1.34,1.34,-1,52.14,98.95,0,19.9,8.17
20132014,Mason.Raymond,RL,TOR,82,27,1,1,11,18,29,0.6,0.98,1.57,3,44.19,100.8,7.86,4.57,13.47
20142015,Mason.Raymond,RL,CGY,65,28,3.15,3.15,12,12,24,0.94,0.94,1.88,4,43.65,100.2,11.11,6.4,11.79
20132014,Matt.Read,RL,PHI,82,27,1,0.9,16,15,31,0.89,0.83,1.72,8,49.43,99.52,12.8,-12.05,13.17
20142015,Matt.Read,RL,PHI,80,28,3,3.625,6,18,24,0.34,1.03,1.38,2,47.07,102.02,5.41,-12.09,13.07
20132014,Ryan.Reaves,R,STL,69,26,0.6,0.6,2,6,8,0.21,0.62,0.83,-4,45.69,99.68,8.33,2.49,8.38
20142015,Ryan.Reaves,R,STL,87,27,1.125,1.125,7,6,13,0.57,0.49,1.05,-9,46.58,100.1,12.28,0.42,8.53
20132014,Zach.Redmond,D,WPG,10,25,0.715,0.715,1,2,3,0.42,0.83,1.25,2,51.36,100.41,11.11,3.71,14.39
20142015,Zach.Redmond,D,COL,59,26,0.7,0.75,4,10,14,0.28,0.69,0.96,-8,45.27,101.05,5.71,7.17,14.76
20142015,Dylan.Reese,D,ARI,1,30,0.55,0.55,0,0,0,0,0,0,0,62.5,79.76,0,-8.89,19.02
20132014,Robyn.Regehr,D,L.A,87,33,3,3,1,12,13,0.05,0.55,0.59,-13,53.45,98.24,1.52,-4.74,15.16
20142015,Robyn.Regehr,D,L.A,67,34,3,3,3,9,12,0.16,0.49,0.65,-12,51.22,101.6,4.92,-9.57,16.55
20132014,Peter.Regin,C,CHI/NYI,66,27,0.75,0.75,3,4,7,0.26,0.35,0.62,6,51.68,96.7,4.69,-4.55,10.3
20142015,Peter.Regin,C,CHI,4,28,0.65,0.65,0,1,1,0,1.71,1.71,1,58.18,104.76,0,-4.83,8.75
20142015,Griffin.Reinhart,D,NYI,9,20,0.925,0.863,0,1,1,0,0.49,0.49,-1,45.81,101.03,0,-3.61,13.73
20132014,Max.Reinhart,CL,CGY,8,21,0.64,0.618,0,2,2,0,1.56,1.56,-1,45.89,106.35,0,-6.7,9.61
20142015,Max.Reinhart,CL,CGY,4,22,0.6,0.618,0,0,0,0,0,0,0,43.94,82.35,0,3.64,7.89
20142015,Sam.Reinhart,CR,BUF,9,18,0.925,0.925,0,1,1,0,0.66,0.66,1,34.9,100.07,0,-0.08,10.15
20142015,Borna.Rendulic,R,COL,11,22,0.61,0.62,1,1,2,0.61,0.61,1.22,-2,47.24,103.13,16.67,8.99,8.94
20132014,Mike.Ribeiro,C,PHX,80,33,4.5,5.5,11,17,28,0.6,0.93,1.53,-6,52.92,100.08,15.07,26.48,13.71
20142015,Mike.Ribeiro,C,NSH,88,34,1.05,1.05,15,32,47,0.68,1.44,2.12,0,56.7,100.82,17.05,26.49,15.11
20132014,Brad.Richards,C,NYR,107,33,9,6.667,18,19,37,0.74,0.78,1.52,3,52.25,99,8.45,18.43,13.66
20142015,Brad.Richards,C,CHI,99,34,2,2,12,27,39,0.56,1.25,1.81,0,52.84,102.36,5.94,24.3,13.05
20132014,Brad.Richardson,C,VAN,73,28,1.15,1.15,7,10,17,0.46,0.66,1.13,1,47.87,100.37,9.72,-21.12,12.4
20142015,Brad.Richardson,C,VAN,50,29,1.15,1.15,5,10,15,0.51,1.03,1.54,-7,48.29,98.62,7.46,-3.53,11.68
20132014,Mike.Richards,CL,L.A,108,28,7.6,5.75,8,19,27,0.39,0.92,1.31,5,53.92,96.4,5.63,1.15,11.42
20142015,Mike.Richards,CL,L.A,53,29,7,5.75,4,8,12,0.41,0.82,1.24,3,51.58,97.82,7.84,-1.91,10.99
20142015,Tobias.Rieder,C,ARI,72,21,0.843,0.853,8,6,14,0.49,0.37,0.86,11,49.55,97.97,4.88,6.84,13.61
20132014,Morgan.Rielly,D,TOR,73,19,0.925,0.894,1,14,15,0.06,0.78,0.83,1,44.48,101.31,1.33,10.1,14.83
20142015,Morgan.Rielly,D,TOR,81,20,0.925,0.894,6,11,17,0.27,0.5,0.77,2,48.24,99.24,5.08,0.9,16.35
20132014,Zac.Rinaldo,LR,PHI,74,23,0.75,0.75,2,2,4,0.22,0.22,0.45,-7,45.6,95.68,3.39,-5.9,7.24
20142015,Zac.Rinaldo,LR,PHI,58,24,0.75,0.75,1,5,6,0.12,0.6,0.72,0,44.55,97.41,2.38,-1.48,8.63
20142015,Rasmus.Rissanen,D,CAR,6,23,0.575,0.575,0,0,0,0,0,0,-1,49.66,87.8,0,20,13.81
20132014,Rasmus.Ristolainen,D,BUF,34,18,0.925,0.925,2,2,4,0.22,0.22,0.45,-1,40.92,97.2,5.71,5.56,15.84
20142015,Rasmus.Ristolainen,D,BUF,78,19,0.925,0.925,2,6,8,0.09,0.28,0.38,0,36.89,98.32,2.27,-2.98,16.19
20142015,Brett.Ritchie,R,DAL,31,21,0.818,0.814,6,2,8,1.02,0.34,1.37,3,55.73,100.56,10,5.12,11.33
20132014,Colby.Robak,D,FLA,16,23,0.65,0.675,0,1,1,0,0.25,0.25,2,49.4,95.8,0,1,15.26
20142015,Colby.Robak,D,ANA/FLA,12,24,0.7,0.675,0,1,1,0,0.39,0.39,0,49.42,102.36,0,11.33,12.75
20132014,Stephane.Robidas,D,ANA/DAL,41,36,2.85,3.3,3,5,8,0.27,0.46,0.73,-5,50.6,101.34,6,1.65,16.07
20142015,Stephane.Robidas,D,TOR,52,37,4,3,1,5,6,0.08,0.4,0.48,-12,43.83,103.58,3.23,6.23,14.31
20142015,Bobby.Robins,R,BOS,3,32,0.6,0.6,0,0,0,0,0,0,1,38.71,100,NA,-17.3,7.29
20132014,Aaron.Rome,D,DAL,26,29,1.6,1.5,0,1,1,0,0.19,0.19,-3,48.26,95.3,0,-0.5,11.89
20132014,Jay.Rosehill,L,PHI,34,28,0.675,0.675,2,0,2,0.73,0,0.73,2,44.14,93.01,14.29,-5.67,4.84
20132014,Antoine.Roussel,L,DAL,87,23,0.625,0.613,12,17,29,0.74,1.05,1.79,1,52.28,99.25,10.91,-12.42,11.2
20142015,Antoine.Roussel,L,DAL,80,24,1.6,2,12,8,20,0.75,0.5,1.26,-2,50.64,96.18,11.88,-10.41,11.95
20132014,Derek.Roy,C,STL,79,30,4,4,5,16,21,0.36,1.16,1.52,6,51.79,98.79,5.81,13.55,10.47
20142015,Derek.Roy,C,EDM/NSH,72,31,1,1,8,16,24,0.52,1.03,1.55,-2,48.65,98.91,8.79,10.87,12.91
20132014,Michal.Rozsival,D,CHI,59,35,2.65,2.2,2,12,14,0.13,0.81,0.94,-12,56.98,98.13,4.08,14.6,15.15
20142015,Michal.Rozsival,D,CHI,75,36,1.75,2.2,1,10,11,0.05,0.51,0.56,-4,53.69,99.26,1.96,2.68,15.6
20132014,Chad.Ruhwedel,D,BUF,21,23,0.925,0.925,0,0,0,0,0,0,0,44.82,98.8,0,12.8,14.89
20142015,Chad.Ruhwedel,D,BUF,4,24,0.625,0.65,0,1,1,0,1.15,1.15,0,45.35,113.04,0,17.79,13.05
